network,country,country_code,continent,continent_code,asn,as_name,as_domain,type
2603:1000::/28,United States,US,North America,NA,AS8075,Microsoft Corporation,,hosting
2600:1400::/28,United States,US,North America,NA,AS20940,Akamai Technologies,,global_cdn_edge
2a04:4e40::/32,United States,US,North America,NA,AS54113,"Fastly, Inc.",,global_cdn_edge
2a01:4f8::/32,Germany,DE,Europe,EU,AS24940,Hetzner Online GmbH,,hosting
2001:41d0::/32,France,FR,Europe,EU,AS16276,OVH SAS,,hosting
2604:a880::/32,United States,US,North America,NA,AS14061,"DigitalOcean, LLC",,hosting
2600:3c00::/32,United States,US,North America,NA,AS63949,Linode / Akamai Connected Cloud,,hosting
2001:19f0::/32,United States,US,North America,NA,AS20473,"Choopa, LLC / Vultr",,hosting
2a03:2880::/32,United States,US,North America,NA,AS32934,"Meta Platforms, Inc.",,business
2001:67c:4e8::/48,Netherlands,NL,Europe,EU,AS62041,Telegram Messenger Inc.,,business
2001:b28:f23d::/48,Netherlands,NL,Europe,EU,AS62041,Telegram Messenger Inc.,,business
2a01:3c8::/32,Iran,IR,Asia,AS,AS25124,Datak Company LLC,,isp
2a01:5ec0:1000::/36,Iran,IR,Asia,AS,AS44244,Iran Cell Service and Communication Company,,isp
2a01:5ec0:2000::/35,Iran,IR,Asia,AS,AS44244,Iran Cell Service and Communication Company,,isp
2a01:5ec0:5000::/36,Iran,IR,Asia,AS,AS44244,Iran Cell Service and Communication Company,,isp
2a01:5ec0:7000::/36,Iran,IR,Asia,AS,AS44244,Iran Cell Service and Communication Company,,isp
2a01:5ec0:8000::/35,Iran,IR,Asia,AS,AS44244,Iran Cell Service and Communication Company,,isp
2a01:5ec0:b000::/36,Iran,IR,Asia,AS,AS44244,Iran Cell Service and Communication Company,,isp
2a01:5ec0:c000::/35,Iran,IR,Asia,AS,AS44244,Iran Cell Service and Communication Company,,isp
2a01:5ec0:e000::/36,Iran,IR,Asia,AS,AS44244,Iran Cell Service and Communication Company,,isp
2a03:ef42::/32,Iran,IR,Asia,AS,AS57218,Rightel Communication Service Company PJS,,isp
2a03:ef43::/34,Iran,IR,Asia,AS,AS57218,Rightel Communication Service Company PJS,,isp
2a03:ef43:c000::/48,Iran,IR,Asia,AS,AS57218,Rightel Communication Service Company PJS,,isp
2a03:ef44::/34,Iran,IR,Asia,AS,AS57218,Rightel Communication Service Company PJS,,isp
2a05:5440::/32,Iran,IR,Asia,AS,AS58331,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co,,hosting
2a02:dfc0:1::/48,Iran,IR,Asia,AS,AS61055,Roshangar Rayaneh Tehran Co. Ltd.,,business
2a02:dfc0:2::/47,Iran,IR,Asia,AS,AS61055,Roshangar Rayaneh Tehran Co. Ltd.,,business
2a02:dfc0:4::/48,Iran,IR,Asia,AS,AS61055,Roshangar Rayaneh Tehran Co. Ltd.,,business
2a02:4540::/41,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:80::/42,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:c0::/43,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:f8::/45,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:108::/45,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:138::/45,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:140::/43,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:5000::/41,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:5080::/43,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:50c0::/42,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:7000::/41,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:9000::/41,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:9080::/42,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:9100::/42,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:c000::/41,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:e000::/41,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:e080::/48,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:e0c0::/42,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:ffc0::/45,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a02:4540:ffd0::/45,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,,isp
2a05:cd00::/32,Iran,IR,Asia,AS,AS201691,Fannavari Etelaate Samane Kavoshgar Ide Ltd.,,isp
2a05:9080:14::/48,Iran,IR,Asia,AS,AS205899,Khadamat Ertebati Pishkhan Arvin Chenaran Co.LLC,,hosting
2a14:ec80::/47,Iran,IR,Asia,AS,AS210503,Mohammadhasan Jafarzadeh,,hosting
2a14:ec80:2::/48,Iran,IR,Asia,AS,AS210503,Mohammadhasan Jafarzadeh,,hosting
2a01:e140::/32,Iran,IR,Asia,AS,AS214145,Seyed Pouria Mousavizadeh Tehrani,,business
2001:a98:30::/48,Turkiye,TR,Asia,AS,AS1967,Middle East Technical University,,education
2a03:a5a0:1::/48,Turkiye,TR,Asia,AS,AS6205,HizliNet Teknoloji A.S.,,hosting
2a03:a5a0:2::/48,Turkiye,TR,Asia,AS,AS6205,HizliNet Teknoloji A.S.,,hosting
2a01:6be0::/32,Turkiye,TR,Asia,AS,AS6823,3C1B Telekomunikasyon ve Internet Hiz. San. ve Tic. A.S.,,isp
2001:930:102::/48,Turkiye,TR,Asia,AS,AS8386,Vodafone Net Iletisim Hizmetler AS,,isp
2001:930:107::/48,Turkiye,TR,Asia,AS,AS8386,Vodafone Net Iletisim Hizmetler AS,,isp
2001:930:108::/48,Turkiye,TR,Asia,AS,AS8386,Vodafone Net Iletisim Hizmetler AS,,isp
2001:930:110::/48,Turkiye,TR,Asia,AS,AS8386,Vodafone Net Iletisim Hizmetler AS,,isp
2001:930:114::/47,Turkiye,TR,Asia,AS,AS8386,Vodafone Net Iletisim Hizmetler AS,,isp
2001:930:119::/48,Turkiye,TR,Asia,AS,AS8386,Vodafone Net Iletisim Hizmetler AS,,isp
2001:930:11a::/47,Turkiye,TR,Asia,AS,AS8386,Vodafone Net Iletisim Hizmetler AS,,isp
2001:930:11c::/48,Turkiye,TR,Asia,AS,AS8386,Vodafone Net Iletisim Hizmetler AS,,isp
2001:930:122::/48,Turkiye,TR,Asia,AS,AS8386,Vodafone Net Iletisim Hizmetler AS,,isp
2001:930:124::/48,Turkiye,TR,Asia,AS,AS8386,Vodafone Net Iletisim Hizmetler AS,,isp
2001:930:126::/47,Turkiye,TR,Asia,AS,AS8386,Vodafone Net Iletisim Hizmetler AS,,isp
2001:930:130::/48,Turkiye,TR,Asia,AS,AS8386,Vodafone Net Iletisim Hizmetler AS,,isp
2001:930:149::/48,Turkiye,TR,Asia,AS,AS8386,Vodafone Net Iletisim Hizmetler AS,,isp
2001:930:154::/47,Turkiye,TR,Asia,AS,AS8386,Vodafone Net Iletisim Hizmetler AS,,isp
2001:930:157::/48,Turkiye,TR,Asia,AS,AS8386,Vodafone Net Iletisim Hizmetler AS,,isp
2001:930:15a::/48,Turkiye,TR,Asia,AS,AS8386,Vodafone Net Iletisim Hizmetler AS,,isp
2001:a98::/32,Turkiye,TR,Asia,AS,AS8517,National Academic Network and Information Center,,hosting
2a02:480::/32,Turkiye,TR,Asia,AS,AS8685,Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.,,isp
2a00:1f90::/32,Turkiye,TR,Asia,AS,AS9021,Is Net Elektonik Bilgi Uretim Dagitim Ticaret ve Iletisim Hizmetleri A.S.,,isp
2001:a98:8000::/48,Turkiye,TR,Asia,AS,AS9095,Istanbul Teknik Universitesi,,education
2a00:1d32::/31,Turkiye,TR,Asia,AS,AS9121,Turk Telekomunikasyon Anonim Sirketi,,isp
2a00:1d34::/32,Turkiye,TR,Asia,AS,AS9121,Turk Telekomunikasyon Anonim Sirketi,,isp
2a00:1d36::/31,Turkiye,TR,Asia,AS,AS9121,Turk Telekomunikasyon Anonim Sirketi,,isp
2a01:358::/32,Turkiye,TR,Asia,AS,AS9121,Turk Telekomunikasyon Anonim Sirketi,,isp
2a02:26f0:c700::/48,Turkiye,TR,Asia,AS,AS9121,Turk Telekomunikasyon Anonim Sirketi,,isp
2a02:26f0:cb00::/48,Turkiye,TR,Asia,AS,AS9121,Turk Telekomunikasyon Anonim Sirketi,,isp
2a02:26f0:d100::/48,Turkiye,TR,Asia,AS,AS9121,Turk Telekomunikasyon Anonim Sirketi,,isp
2a02:ff0:2::/48,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:4::/48,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:6::/48,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:200::/39,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:500::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:600::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:800::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:c00::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:e00::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:1000::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:1200::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:1400::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:1600::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:1800::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:1a00::/46,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:1a04::/47,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:1c00::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:1e00::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:2000::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:2200::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:2500::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:2600::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:2a00::/39,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:2c00::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:3000::/46,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:3004::/47,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:3200::/39,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:3400::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:3600::/46,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:3604::/47,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:3800::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:3d00::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:3f00::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:4000::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:4200::/40,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a02:ff0:ffff::/48,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a0c:bec0::/29,Turkiye,TR,Asia,AS,AS12735,TurkNet Iletisim Hizmetleri A.S.,,isp
2a00:6280::/32,Turkiye,TR,Asia,AS,AS12978,ANDROMEDA TV DIGITAL PLATFORM ISLETMECILIGI A.S.,,isp
2a00:1880::/32,Turkiye,TR,Asia,AS,AS15897,Vodafone Telekomunikasyon A.S.,,isp
2001:930::/32,Turkiye,TR,Asia,AS,AS15924,Vodafone Net Iletisim Hizmetler AS,,isp
2a03:c00:3::/48,Turkiye,TR,Asia,AS,AS15924,Vodafone Net Iletisim Hizmetler AS,,isp
2a03:c00:6::/48,Turkiye,TR,Asia,AS,AS15924,Vodafone Net Iletisim Hizmetler AS,,isp
2a02:4e0:2::/47,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:4::/47,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:6::/48,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:10::/48,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2000::/41,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2100::/41,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2200::/41,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2300::/41,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2400::/41,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2480::/43,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2500::/41,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2600::/42,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2640::/43,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2700::/41,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2800::/42,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2840::/43,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2900::/41,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2a00::/41,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2b00::/41,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2d00::/41,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2d80::/45,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2d88::/46,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2d9c::/46,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2da0::/43,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2dc0::/44,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2dd0::/45,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2dd8::/46,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:2e00::/41,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:fe02::/47,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:4e0:fe04::/48,Turkiye,TR,Asia,AS,AS16135,TURKCELL ILETISIM HIZMETLERI A.S.,,isp
2a02:2010:1020::/47,Turkiye,TR,Asia,AS,AS20978,TT Mobil Iletisim Hizmetleri A.S,,isp
2a02:2010:2000::/37,Turkiye,TR,Asia,AS,AS20978,TT Mobil Iletisim Hizmetleri A.S,,isp
2a02:2010:2800::/39,Turkiye,TR,Asia,AS,AS20978,TT Mobil Iletisim Hizmetleri A.S,,isp
2a02:2010:2a00::/43,Turkiye,TR,Asia,AS,AS20978,TT Mobil Iletisim Hizmetleri A.S,,isp
2a02:2010:2b00::/43,Turkiye,TR,Asia,AS,AS20978,TT Mobil Iletisim Hizmetleri A.S,,isp
2a02:2010:6002::/48,Turkiye,TR,Asia,AS,AS20978,TT Mobil Iletisim Hizmetleri A.S,,isp
2a02:2010:9020::/45,Turkiye,TR,Asia,AS,AS20978,TT Mobil Iletisim Hizmetleri A.S,,isp
2a02:2010:9028::/46,Turkiye,TR,Asia,AS,AS20978,TT Mobil Iletisim Hizmetleri A.S,,isp
2a02:2010:902c::/47,Turkiye,TR,Asia,AS,AS20978,TT Mobil Iletisim Hizmetleri A.S,,isp
2a03:3f00::/47,Turkiye,TR,Asia,AS,AS21245,MEDIANOVA INTERNET HIZMETLERI VE TICARET ANONIM SIRKETI,,hosting
2a03:3f00:3::/48,Turkiye,TR,Asia,AS,AS21245,MEDIANOVA INTERNET HIZMETLERI VE TICARET ANONIM SIRKETI,,hosting
2a03:3f00:6::/47,Turkiye,TR,Asia,AS,AS21245,MEDIANOVA INTERNET HIZMETLERI VE TICARET ANONIM SIRKETI,,hosting
2a03:3f00:19::/48,Turkiye,TR,Asia,AS,AS21245,MEDIANOVA INTERNET HIZMETLERI VE TICARET ANONIM SIRKETI,,hosting
2a03:3f00:d8::/48,Turkiye,TR,Asia,AS,AS21245,MEDIANOVA INTERNET HIZMETLERI VE TICARET ANONIM SIRKETI,,hosting
2a03:3f00:161::/48,Turkiye,TR,Asia,AS,AS21245,MEDIANOVA INTERNET HIZMETLERI VE TICARET ANONIM SIRKETI,,hosting
2a03:3f00:180::/47,Turkiye,TR,Asia,AS,AS21245,MEDIANOVA INTERNET HIZMETLERI VE TICARET ANONIM SIRKETI,,hosting
2a03:3f00:183::/48,Turkiye,TR,Asia,AS,AS21245,MEDIANOVA INTERNET HIZMETLERI VE TICARET ANONIM SIRKETI,,hosting
2a02:ac80:10::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:20::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:30::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:40::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:50::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:60::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:6a::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:70::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:90::/46,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:96::/47,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:99::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:a0::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:b0::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:c0::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:d0::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:e0::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:f0::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:100::/46,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:104::/47,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:117::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:127::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:200::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:300::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:400::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:500::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:600::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:700::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:a00::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:b00::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:c00::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:d00::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:e00::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:f00::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:1000::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:2000::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:3000::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:4000::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:5000::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:6000::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:7000::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:7370::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:a000::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:b000::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:c000::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:d000::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:e000::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac80:f000::/48,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac81::/32,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac82::/31,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a02:ac84::/30,Turkiye,TR,Asia,AS,AS25145,Teknotel Telekomunikasyon Sanayi Ve Ticaret A.S.,,isp
2a03:5d00::/29,Turkiye,TR,Asia,AS,AS29399,Ramtek Telekomunikasyon Hizmetleri Sanayi Ve Ticaret Limited Sirketi,,isp
2a00:9940::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a01:188::/46,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
